ASIN,product_name,brand_name,original_price,discount_price,discount,rating,reviews,commission,acc_commission,category,subcategory,availability,country_code,url,link,has_promo,has_acc
B0GGLM37T2,"Anker Car Carplay Cable for iPhone 17 16 Pro Max Plus, Upcycled Braided USB A to USB C Car Charger Cord for Samsung Note20 and More (6FT, Black) (Pack of 2)",Anker,$31.98,$31.98,0%,4.7,3138,3%,,Electronics,USB Cables,IN_STOCK,US,https://www.amazon.com/dp/B0GGLM37T2,,No,No
B0GGMQCXLX,"Anker Car Carplay Cable for iPhone 17 16 Pro Max Plus, Upcycled Braided USB A to USB C Car Charger Cord for Samsung Note20 and More (3FT,Violet) (Pack of 2)",Anker,$31.98,$31.98,0%,4.7,3138,3%,,Electronics,USB Cables,IN_STOCK,US,https://www.amazon.com/dp/B0GGMQCXLX,,No,No
B0GGLNG422,"Anker Flat Plug Power Strip(300J), 20W USB-C, 10-in-1 Ultra Thin Power Strip with 6 AC, 2 USB-A/2 USB-C,10feet Extension Cord, Desk Charging Station,Home Office College Dorm Essentials (Pack",Anker,$69.98,$69.98,0%,4.7,4368,3%,,Electronics,Power Strips,IN_STOCK,US,https://www.amazon.com/dp/B0GGLNG422,,No,No
B0GGLPYXHR,"Anker Power Strip with 3 USB Ports, Surge Protector (2100J-10ft), 12 Outlets, 2 USB-A Ports and 1 USB-C Port, Works with iPhone 16/16 Plus/16 Pro/16 Pro Max, for Home, Office, TUV Listed (Pa",Anker,$79.98,$79.98,0%,4.8,19023,3%,,Electronics,Power Strips,IN_STOCK,US,https://www.amazon.com/dp/B0GGLPYXHR,,No,No
B0GGLXJVMX,"Anker Car Carplay Cable for iPhone 17 16 Pro Max Plus, Upcycled Braided USB A to USB C Car Charger Cord for Samsung Note20 and More (3FT,White) (Pack of 2)",Anker,$31.98,$31.98,0%,4.7,3138,3%,,Electronics,USB Cables,IN_STOCK,US,https://www.amazon.com/dp/B0GGLXJVMX,,No,No
B0GGMH6BK1,"Anker Surge Protector Flat Plug Power Strip 2000J, 10ft Thin Extension Cord, 8 Outlets,2 USB A and 1 USB C Port,20W for iPhone15,Wall Mount,Compact for Home,Office,Room,TUV Listed (Pack of 2",Anker,$69.98,$69.98,0%,4.8,2392,3%,,Electronics,Power Strips,IN_STOCK,US,https://www.amazon.com/dp/B0GGMH6BK1,,No,No
B0GGLLQ61N,"Anker USB A to Lightning Cable(3.3FT, 2Pack), MFi Certified Nylon USB to Lightning Cord for iPhone 14/13/12/11 Pro/11/XS MAX/XR/8/7/6s Plus Cable(Black) (Pack of 2)",Anker,$45.98,$45.98,0%,4.7,112913,3%,,Electronics,Lightning Cables,IN_STOCK,US,https://www.amazon.com/dp/B0GGLLQ61N,,No,No
B0GWHC3783,Tigeridea Fashion Sneakers for Women Mary Jane Sneakerina Ballet Sneakers Comfortable Ballet Flat Two Strap Flat Shoes,Tigeridea,$49.99,$49.99,0%,4.2,73,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GWHC3783,,No,No
B0GWH7SWDV,Tigeridea Fashion Sneakers for Women Mary Jane Sneakerina Ballet Sneakers Comfortable Ballet Flat Two Strap Flat Shoes,Tigeridea,$49.99,$49.99,0%,4.2,73,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GWH7SWDV,,No,No
B0GWH16JVM,Tigeridea Fashion Sneakers for Women Mary Jane Sneakerina Ballet Sneakers Comfortable Ballet Flat Two Strap Flat Shoes,Tigeridea,$49.99,$49.99,0%,4.2,73,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GWH16JVM,,No,No
B0GWH4F9CZ,Tigeridea Fashion Sneakers for Women Mary Jane Sneakerina Ballet Sneakers Comfortable Ballet Flat Two Strap Flat Shoes,Tigeridea,$49.99,$49.99,0%,4.2,73,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GWH4F9CZ,,No,No
B0GWGY93D5,Tigeridea Fashion Sneakers for Women Mary Jane Sneakerina Ballet Sneakers Comfortable Ballet Flat Two Strap Flat Shoes,Tigeridea,$49.99,$49.99,0%,4.2,73,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GWGY93D5,,No,No
B0GTLBPPJD,"Tigeridea Casual Sneakers for Women Lace Up Tennis Shoes Non Slip Women's Fashion Sneakers, Trendy and Comfortable",Tigeridea,$49.99,$42.98,14%,4.5,70,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTLBPPJD,,No,No
B0GTLHC5PP,"Tigeridea Casual Sneakers for Women Lace Up Tennis Shoes Non Slip Women's Fashion Sneakers, Trendy and Comfortable",Tigeridea,$49.99,$42.98,14%,4.5,70,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTLHC5PP,,No,No
B0DLK18VQ3,"Anywish Stainless Steel Cat Litter Box with Lid, XL Extra Large Enclosed Removable Metal Litter Box with Litter Scoop&Double Layer Litter Mat, Non-Sticky, Non-Odor, Easy Cleaning, for Big Ca",Citylife,$74.99,$69.99,6%,4.5,695,15%,,Pet Supplies,Standard Litter Boxes,IN_STOCK,US,https://www.amazon.com/dp/B0DLK18VQ3,,No,No
B0GH5RXDHY,"Seesii Impact Wrench & 46pcs Socket Wrench Set, 1000N.m (738 Ft-Lbs) Cordless Impact Driver, 1/2"" Impact Gun With 21v 2x4.0Ah Battery, Auto/Motorcycle Tool Kit, Wh10 Ultra",SEESII US,$119.99,$119.99,0%,4.5,53,15%,,Tools & Home Improvement,Socket & Socket Wrench Sets,IN_STOCK,US,https://www.amazon.com/dp/B0GH5RXDHY,,No,No
B0GFDXNLN3,"SEESII 4-in-1 Cordless Pole Hedge Trimmer: 20V 9-Ft Telescoping Shrub Trimmer & Grass Shear, 12"" & 6'' Dual-Action SK5 Blades, 2 x 4.0Ah Batteries, Shoulder Strap for Tall Hedges & Lawn Edgi",SEESII US,$159.99,$98.99,38%,4.8,44,15%,,"Patio, Lawn & Garden",Hedge Trimmers,IN_STOCK,US,https://www.amazon.com/dp/B0GFDXNLN3,,No,No
B0C2CY4FND,"TOMLOV DM602 Pro 10.1"" HDMI Digital Microscope 2000x, Pro Boom Arm Stand, LCD Soldering Microscope with 3 Lens, Adults Scope for Electronics Repair, Coin Magnifier Ring Light, PC Compatible,",TOMLOV,$249.99,$199.99,20%,4.6,111,10%,,Electronics,USB Microscopes,IN_STOCK,US,https://www.amazon.com/dp/B0C2CY4FND,,No,No
B0GMPVKDWS,"roborock Qrevo Edge 2 Robot Vacuum and Mop, 25,000Pa, 3.14'' Ultra-Slim, Zero-Tangle, AI Object Recognition, 176℉ Hot Water Mop Washing & Auto-Drying, Carpet & Pet Hair, FlexiArm Edge Cleani",Roborock Amazon US,$1299.99,$1099.98,15%,4.3,487,0%,,Home & Kitchen,Robotic Vacuums,IN_STOCK,US,https://www.amazon.com/dp/B0GMPVKDWS,,No,No
B0B23TZVZG,"APEXUP Adjustable Ankle Weights for Women and Men, Modularized Leg Weight Straps for Yoga, Walking, Running, Aerobics, Gym, Physical Therapy",APEXUP SHOP,$31.95,$31.95,0%,4.5,7688,20%,,Sports & Outdoors,Wrist & Ankle Weights,IN_STOCK,US,https://www.amazon.com/dp/B0B23TZVZG,,No,No
B0GQBNDVBQ,"DREO TurboCool Misting Fan 516S, 150°+30° Omni-directional Oscillating Smart Cooling Fans that Blow Cold Air, 26 ft/s, Ultrafine Mist, 20dB, 1.3L, 6 Speeds 2 Modes, Remote & APP Control, Ind",DREO,$99.99,$89.99,10%,4.6,109,10%,,"Patio, Lawn & Garden",Misting Fans,IN_STOCK,US,https://www.amazon.com/dp/B0GQBNDVBQ,,No,No
B0CD216K9N,"ANYCUBIC PLA 3D Printer Filament Bundle 4KG, 2 Pack of Gray & 2 Pack of White, 3D PLA Filament 1.75mm Dimensional Accuracy +/- 0.02mm, 4 Pack 1KG Spool (2.2 lbs), 4KG in Total",ANYCUBIC,$59.99,$52.99,11%,4.5,6862,20%,,Industrial & Scientific,3D Printing Filament,IN_STOCK,US,https://www.amazon.com/dp/B0CD216K9N,,No,No
B0CLG67RHF,"Teslong 4-Way Articulating Borescope with Dual Lens Endoscope, 1080P HD Steerable Mechanic Inspection Camera with with LED Light, See in Wall Automotive Engine Scope(0.24inch-5FT)",Teslong,$599.99,$599.99,0%,4.4,59,13%,,Industrial & Scientific,Borescopes,IN_STOCK,US,https://www.amazon.com/dp/B0CLG67RHF,,No,No
B0BXWMHRG8,"Grownsy 15pc Postpartum Essentials Recovery Kit | Postpartum Kit for Women | Includes 5 Postpartum Pads, 5 Disposable Underwear, 2 Ice Packs, Peri Bottle, Perineal Spray & 28 Cooling Pad Lin",GROWNSY,$39.99,$33.98,15%,4.8,1035,17%,,Health & Household,Feminine Washes,IN_STOCK,US,https://www.amazon.com/dp/B0BXWMHRG8,,No,No
B08QV6RFYQ,"Waterdrop BFU1 Bathroom Sink Filter for Skincare, Strontium-enriched, Water Softner, Reduce 99.9% of Harmful Substance in Bathroom Sink Faucet, Reduces Skin Redness and Irritation",Waterdrop,$89.99,$75.99,15%,4.5,2848,0%,,Tools & Home Improvement,Under-Sink & Countertop Filtration,IN_STOCK,US,https://www.amazon.com/dp/B08QV6RFYQ,,No,No
B0GGN6MD6H,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GGN6MD6H,,No,No
B0CFLDBGZB,"TOMLOV DM9 7"" LCD Digital Microscope 1200X, 1080P Coin Microscope Magnifier with Metal Stand, 12MP Ultra-Precise Focusing Soldering Microscope for Adult, LED Lights+ DM602Flex 3 Lens Ditial ",TOMLOV,$365.98,$365.98,0%,4.2,70,10%,,Electronics,USB Microscopes,IN_STOCK,US,https://www.amazon.com/dp/B0CFLDBGZB,,No,No
B0G4RPVRFJ,"Cosori Air Fryer 6.8-Qt, 12 One-Touch Functions, Dual Heating Elements for Even Cooking, Ceramic-Coated Nonstick Basket, Dishwasher-Safe, 1750W, Family Size for 4-6, Gray",COSORI,$129.00,$99.97,22%,4.8,19855,0%,,Home & Kitchen,Air Fryers,IN_STOCK,US,https://www.amazon.com/dp/B0G4RPVRFJ,,No,No
B0CKQNHK1H,"LEVOIT Smart 42 inch Tower Fan for Bedroom, DC motor, Oscillating with Quiet 26ft/s Velocity, 25dB Bladeless Floor Fan for Home Space, 12 Speeds, 4 Modes, 24H Timer with APP, Works with Alex",LEVOIT,$129.99,$129.99,0%,4.6,420,0%,,Home & Kitchen,Tower Fans,IN_STOCK,US,https://www.amazon.com/dp/B0CKQNHK1H,,No,No
B0FFGJLNLN,"LEVOIT Classic 42-inch Tower Fan for Home, 1472 CFM Powerful Fan, 22dB Quiet as You Sleep, 90° L&R Oscillation, 60° U&D Airflow, 12H Timer, 5-Speed and 4 Modes with Temperature Sensor, Remot",LEVOIT,$99.99,$99.99,0%,4.5,137,0%,,Home & Kitchen,Tower Fans,IN_STOCK,US,https://www.amazon.com/dp/B0FFGJLNLN,,No,No
B0CJRN8CWZ,"LEVOIT Classic 36 inch Tower Fan for Bedroom, 25ft/s Airflow Standing Fan that Blows Cold Air for Home, 90° Oscillation, Quiet 28dB, Remote, 12H Timer, 5 Speeds, 4 Modes with Smart Sensor, B",LEVOIT,$129.99,$129.99,0%,4.6,9771,0%,,Home & Kitchen,Tower Fans,IN_STOCK,US,https://www.amazon.com/dp/B0CJRN8CWZ,,No,No
B084VVGHQF,WORX 20V Cordless Sliding Compound Miter Saw,WORX US_AMZ,$379.99,$273.35,28%,4.7,94,1%,,Tools & Home Improvement,Handsaws,IN_STOCK,US,https://www.amazon.com/dp/B084VVGHQF,,No,No
B08HB8KY4V,"WORX 40V 13‘’ Cordless String Trimmer & 430 CFM Leaf Blower Combo, 2 Batteries & Charger Included, WG927",WORX US_AMZ,$319.99,$319.99,0%,4.3,273,1%,,"Patio, Lawn & Garden",String Trimmers,IN_STOCK,US,https://www.amazon.com/dp/B08HB8KY4V,,No,No
B084TNV7VZ,"WORX 20V 12‘’ Cordless String Trimmer & 360 CFM Leaf Blower Combo, 2 × 4.0 Ah Batteries & Charger Included, WG930.3",WORX US_AMZ,$319.99,$319.99,0%,4.4,227,1%,,"Patio, Lawn & Garden",String Trimmers,IN_STOCK,US,https://www.amazon.com/dp/B084TNV7VZ,,No,No
B094NYYQNL,"WORX WG324.9 20V Power Share 5” Cordless Pruning Saw, Bare Tool Only, Black and Orange",WORX US_AMZ,$99.99,$67.99,32%,4.7,578,1%,,"Patio, Lawn & Garden",Chainsaws,IN_STOCK,US,https://www.amazon.com/dp/B094NYYQNL,,No,No
B09LHZNHNF,"WORX Nitro WX031L 20V 2.1 Gal Cordless Wet/Dry Vacuum, Black",WORX US_AMZ,$159.00,$159.00,0%,4.4,207,1%,,Tools & Home Improvement,Wet-Dry Shop Vacuums,IN_STOCK,US,https://www.amazon.com/dp/B09LHZNHNF,,No,No
B0GVNDNV7K,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNDNV7K,,No,No
B0GVNLBQL1,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNLBQL1,,No,No
B0GVNQD1DN,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNQD1DN,,No,No
B0GVN3DQNT,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVN3DQNT,,No,No
B0GVNH6LDD,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNH6LDD,,No,No
B0GVNJ7HCC,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNJ7HCC,,No,No
B0GVNQ737X,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNQ737X,,No,No
B0GVNLHP39,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNLHP39,,No,No
B0GVNK4GDR,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNK4GDR,,No,No
B0GVN8XC5X,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVN8XC5X,,No,No
B0GVN8MVQ7,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVN8MVQ7,,No,No
B0GVNMBC6K,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNMBC6K,,No,No
B0GVNBTJCJ,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNBTJCJ,,No,No
B0GVNK4KB9,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNK4KB9,,No,No
B0GVNJY46Q,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNJY46Q,,No,No
B0GVNFQ4VD,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNFQ4VD,,No,No
B0GVNNV5PV,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNNV5PV,,No,No
B0GVNLRKHC,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNLRKHC,,No,No
B0GVNF1F77,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNF1F77,,No,No
B0GVNGQDWZ,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNGQDWZ,,No,No
B0GVNCYH85,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNCYH85,,No,No
B0GVNNB4HV,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNNB4HV,,No,No
B0GVNDBSDQ,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNDBSDQ,,No,No
B0GVNBSM26,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNBSM26,,No,No
B0GVNGV8FV,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNGV8FV,,No,No
B0GVNLNLYW,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNLNLYW,,No,No
B0GVNNB7LS,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNNB7LS,,No,No
B0GVNKYF5F,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNKYF5F,,No,No
B0GVNG3TZP,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNG3TZP,,No,No
B0GVNQB1G9,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNQB1G9,,No,No
B0GVNN9B85,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNN9B85,,No,No
B0GVNTMWMG,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNTMWMG,,No,No
B0GVNKNLLP,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNKNLLP,,No,No
B0GVNDRLFZ,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNDRLFZ,,No,No
B0GVNT6JGW,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNT6JGW,,No,No
B0GVNDRSLG,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GVNDRSLG,,No,No
B0GLG2GZLN,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GLG2GZLN,,No,No
B0G2BFJ2Q5,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G2BFJ2Q5,,No,No
B0G2BDMM57,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G2BDMM57,,No,No
B0G2BBQ44H,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G2BBQ44H,,No,No
B0G2BDLWLP,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G2BDLWLP,,No,No
B0GY7T9ZCF,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GY7T9ZCF,,No,No
B0G2BBLQ12,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,373,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G2BBLQ12,,No,No
